,,,,,,,,,,,,,,,,,,,,,,
Job Cost Analysis JTD,,,,,,,,,,,,,,,,"Wednesday, July 6, 2022",,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/12/2020 ",,,,,,,,3.00,,390.00,,,,,,,,,,,,
"Coordination with MM
Meeting at NZTA",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/12/2020 ",,,,,,,,2.00,,260.00,,,,,,,,,,,,
"Meeting with Motts - Peter
Coordination",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/12/2020 ",,,,,,,,3.00,,390.00,,,,,,,,,,,,
Weekly design meeting and discussions with Motts / Sulo on project,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    23/12/2020 ",,,,,,,,2.00,,260.00,,,,,,,,,,,,
Coordination with MM,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    27/01/2021 ",,,,,,,,1.00,,130.00,,,,,,,,,,,,
"Chat with Hunter, response on pipe movements",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    10/02/2021 ",,,,,,,,1.00,,130.00,,,,,,,,,,,,
QA close out,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    24/02/2021 ",,,,,,,,2.00,,260.00,,,,,,,,,,,,
"Chat, prep and review with Greg Simpson",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    03/03/2021 ",,,,,,,,1.00,,130.00,,,,,,,,,,,,
Discussion on Ladder Constructibility,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    14/04/2021 ",,,,,,,,1.50,,195.00,,,,,,,,,,,,
Meeting and review of variations,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    21/04/2021 ",,,,,,,,1.50,,195.00,,,,,,,,,,,,
Meeting on Variations,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    28/04/2021 ",,,,,,,,1.00,,130.00,,,,,,,,,,,,
Variation discussion,,,,,,,,,,,,,,,,,,,,,,
" * T      JCP  Peters, Jools    04/11/2020 ",,,,,,,,4.00,,520.00,,,,,,,,,,,,
Meeting at Motts / Brainstorming session,,,,,,,,,,,,,,,,,,,,,,
" * T      JCP  Peters, Jools    04/11/2020 ",,,,,,,,1.50,,195.00,,,,,,,,,,,,
Meeting with NZTA / prep,,,,,,,,,,,,,,,,,,,,,,
" * T      JCP  Peters, Jools    04/11/2020 ",,,,,,,,-4.00,,(520.00),,,,,,,,,,,,
Meeting at Motts / Brainstorming session,,,,,,,,,,,,,,,,,,,,,,
" * T      JCP  Peters, Jools    04/11/2020 ",,,,,,,,-1.50,,(195.00),,,,,,,,,,,,
Meeting with NZTA / prep,,,,,,,,,,,,,,,,,,,,,,
Total for JCP,,,,,,,,62.50,,"8,125.00",,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    21/10/2020 ",,,,,,,,.50,,95.00,,,,,,,,,,,,
Matt,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    21/10/2020 ",,,,,,,,1.00,,190.00,,,,,,,,,,,,
Reading options report,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    21/10/2020 ",,,,,,,,1.00,,190.00,,,,,,,,,,,,
Site visit,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    28/04/2021 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
"Chat with Sulo, Liam Colman and Derek at Welding Engineers",,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    28/04/2021 ",,,,,,,,.50,,102.50,,,,,,,,,,,,
Discuss variations with Sulo and Jools,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    05/05/2021 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
Meeting with Hunter - variations,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    05/05/2021 ",,,,,,,,.50,,102.50,,,,,,,,,,,,
Variation discussion,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    05/05/2021 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
Variation fee proposal,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    12/05/2021 ",,,,,,,,1.00,,205.00,,,,,,,,,,,,
variation,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    26/05/2021 ",,,,,,,,.50,,102.50,,,,,,,,,,,,
Discussion with Travis re variation. Planning forward workload,,,,,,,,,,,,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    26/05/2021 ",,,,,,,,1.50,,307.50,,,,,,,,,,,,
Variation meeting & prep,,,,,,,,,,,,,,,,,,,,,,
" * T      MGI  Ireland, Matthew    02/06/2021 ",,,,,,,,-7.00,,"(1,435.00)",,,,,,,,,,,,
Highgate team meeting + travel,,,,,,,,,,,,,,,,,,,,,,
" * T      MGI  Ireland, Matthew    02/06/2021 ",,,,,,,,-1.50,,(307.50),,,,,,,,,,,,
Variation. Discussion with Travis,,,,,,,,,,,,,,,,,,,,,,
" * T      MGI  Ireland, Matthew    02/06/2021 ",,,,,,,,7.00,,"1,435.00",,,,,,,,,,,,
Highgate team meeting + travel,,,,,,,,,,,,,,,,,,,,,,
" * T      MGI  Ireland, Matthew    02/06/2021 ",,,,,,,,1.50,,307.50,,,,,,,,,,,,
Variation. Discussion with Travis,,,,,,,,,,,,,,,,,,,,,,
Total for MGI,,,,,,,,9.50,,"1,910.00",,,,,,,,,,,,
"  F      NSH  Hawkins, Nicholas    02/12/2020 ",,,,,,,,1.25,,300.00,,,,,,,,,,,,
Governance meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      NSH  Hawkins, Nicholas    16/12/2020 ",,,,,,,,.75,,180.00,,,,,,,,,,,,
Governance meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      NSH  Hawkins, Nicholas    20/01/2021 ",,,,,,,,1.00,,240.00,,,,,,,,,,,,
Review of the governance spreadhseet and comment to Sulo. ,,,,,,,,,,,,,,,,,,,,,,
"  F      NSH  Hawkins, Nicholas    05/05/2021 ",,,,,,,,1.00,,260.00,,,,,,,,,,,,
Governance meeting. ,,,,,,,,,,,,,,,,,,,,,,
Total for NSH,,,,,,,,4.00,,980.00,,,,,,,,,,,,
" * F      SQS  Shanmuganathan, Sulojana    14/10/2020 ",,,,,,,,1.50,,510.00,,,,,,,,,,,,
Meeting at Motts; premeeting planning.,,,,,,,,,,,,,,,,,,,,,,
" * F      SQS  Shanmuganathan, Sulojana    14/10/2020 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Project planning with Jools,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    21/10/2020 ",,,,,,,,.50,,170.00,,,,,,,,,,,,
Meeting with Motts,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    21/10/2020 ",,,,,,,,1.50,,510.00,,,,,,,,,,,,
Project planning and commercials; cash flow,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    21/10/2020 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Project set up,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    04/11/2020 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Peer review; sorting out information and catch up with team,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    04/11/2020 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Project meeting at Motts,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    04/11/2020 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Review of variation and draft  invoice ,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    11/11/2020 ",,,,,,,,1.50,,510.00,,,,,,,,,,,,
Catch up with Safia and Jools; outside scope items in s95,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    11/11/2020 ",,,,,,,,2.00,,680.00,,,,,,,,,,,,
Meeting with team,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    18/11/2020 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Responses to Hunter's queries on weathering steel,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    25/11/2020 ",,,,,,,,.50,,170.00,,,,,,,,,,,,
Discussion with Motts and Novare re PS2,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    02/12/2020 ",,,,,,,,.50,,170.00,,,,,,,,,,,,
Catch up with geotech and bridge engineers,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    02/12/2020 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Discussion with Hunter on risk workshop and constructability with FH,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    02/12/2020 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Project governance meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    09/12/2020 ",,,,,,,,.50,,170.00,,,,,,,,,,,,
catch up with Jools,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    09/12/2020 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Progress update; weathering steel hours to Hunter.,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    16/12/2020 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Project governance meeting and follow up,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    23/12/2020 ",,,,,,,,2.00,,680.00,,,,,,,,,,,,
weathering steel follow up,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    27/01/2021 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Responses to Hunter's query.,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    14/04/2021 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
"Review of variations with Matt, Jools, and Lars.",,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    21/04/2021 ",,,,,,,,1.50,,510.00,,,,,,,,,,,,
Meeting with Hunter and follow up,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    05/05/2021 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Catch up with Hunter (motts) and Matt I,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    05/05/2021 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Project Governance meeting,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    05/05/2021 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Review with Blair and send the variation to Hunter.,,,,,,,,,,,,,,,,,,,,,,
"  F      SQS  Shanmuganathan, Sulojana    26/05/2021 ",,,,,,,,1.00,,340.00,,,,,,,,,,,,
Meeting with Motts - handover to Travis ,,,,,,,,,,,,,,,,,,,,,,
" * T      SQS  Shanmuganathan, Sulojana    04/11/2020 ",,,,,,,,1.50,,510.00,,,,,,,,,,,,
Review of NZTA and earlier comments on options; email to Liam Coleman,,,,,,,,,,,,,,,,,,,,,,
" * T      SQS  Shanmuganathan, Sulojana    04/11/2020 ",,,,,,,,-1.50,,(510.00),,,,,,,,,,,,
Review of NZTA and earlier comments on options; email to Liam Coleman,,,,,,,,,,,,,,,,,,,,,,
Total for SQS,,,,,,,,28.00,,"9,520.00",,,,,,,,,,,,
"  F      TZB  Harris, Travis    19/05/2021 ",,,,,,,,1.00,,90.00,,,,,,,,,,,,
Familiarise with project scope,,,,,,,,,,,,,,,,,,,,,,
"  F      TZB  Harris, Travis    26/05/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Meet Hunter & Simeon,,,,,,,,,,,,,,,,,,,,,,
" * T      TZB  Harris, Travis    02/06/2021 ",,,,,,,,-1.00,,(225.00),,,,,,,,,,,,
Engineering plan and variation review,,,,,,,,,,,,,,,,,,,,,,
" * T      TZB  Harris, Travis    02/06/2021 ",,,,,,,,-1.00,,(225.00),,,,,,,,,,,,
Team Handover,,,,,,,,,,,,,,,,,,,,,,
" * T      TZB  Harris, Travis    02/06/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Engineering plan and variation review,,,,,,,,,,,,,,,,,,,,,,
" * T      TZB  Harris, Travis    02/06/2021 ",,,,,,,,1.00,,225.00,,,,,,,,,,,,
Team Handover,,,,,,,,,,,,,,,,,,,,,,
Total for TZB,,,,,,,,2.00,,315.00,,,,,,,,,,,,
Total for Engineering ,,,,,,,,110.50,,"22,087.50",,,,,,,,,,,,
PROJM Project Managment,,,,,,,,,,,,,,,,,,,,,,
"  F      SXF  French, Simone    28/10/2020 ",,,,,,,,1.00,,230.00,,,,,,,,,,,,
Providing Holmes team some historical information from the project,,,,,,,,,,,,,,,,,,,,,,
Total for Labour,,,,,,,,112.75,,"22,467.50",,,,,,,,,,,,
Expenses,,,,,,,,,,,,,,,,,,,,,,
Direct Expenses,,,,,,,,,,,,,,,,,,,,,,
674.05 Travel (Domestic) - airfares ,,,,,,,,,,,,,,,,,,,,,,
  F    AP 0130159 31/05/2021     / Travelcard / IRELAND/MATTHEW,,,,,,,,,,104.35,,,,,,,,,,,,
  F    AP 0130159 31/05/2021     / Travelcard / IRELAND/MATTHEW MR- 27/05/21 - CHC/AKL,,,,,,,,,,521.74,,,,,,,,,,,,
Total for 674.05,,,,,,,,,,626.09,,,,,,,,,,,,
Total for Direct Expenses ,,,,,,,,,,626.09,,,,,,,,,,,,
Total for Expenses,,,,,,,,,,626.09,,,,,,,,,,,,
Total for 100,,,,,,,,112.75,,"23,093.59",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,"165,000",
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,,,,,,,,,"24,998",,,,"24,998",,100.00,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,7.32,
,,JTD,"165,000",,,,,,"165,000",,"165,000",,"23,094",,"141,906",,86.00,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Task Number: 400 Internal Review,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Labour,,,,,,,,,,,,,,,,,,,,,,
DRAUG Drafting,,,,,,,,,,,,,,,,,,,,,,
"  F      AYW  West, Alan    16/12/2020 ",,,,,,,,1.50,,262.50,,,,,,,,,,,,
40% design,,,,,,,,,,,,,,,,,,,,,,
ENGIN Engineering,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/12/2020 ",,,,,,,,3.00,,390.00,,,,,,,,,,,,
General review,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/12/2020 ",,,,,,,,4.00,,520.00,,,,,,,,,,,,
Review of Design Statement / Dwgs,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/12/2020 ",,,,,,,,1.00,,130.00,,,,,,,,,,,,
Review of Spec,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    23/12/2020 ",,,,,,,,4.00,,520.00,,,,,,,,,,,,
Package Review,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    03/02/2021 ",,,,,,,,1.50,,195.00,,,,,,,,,,,,
Create PJS and PRR,,,,,,,,,,,,,,,,,,,,,,
Total for JCP,,,,,,,,13.50,,"1,755.00",,,,,,,,,,,,
"  F      TJB  Brook, Timothy    04/11/2020 ",,,,,,,,1.25,,293.75,,,,,,,,,,,,
Review discussion,,,,,,,,,,,,,,,,,,,,,,
Total for Engineering ,,,,,,,,14.75,,"2,048.75",,,,,,,,,,,,
Total for Labour,,,,,,,,16.25,,"2,311.25",,,,,,,,,,,,
Total for 400,,,,,,,,16.25,,"2,311.25",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,,
,,JTD,,,,,,,,,,,"2,311",,"(2,311)",,,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Task Number: 500 External Review,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Labour,,,,,,,,,,,,,,,,,,,,,,
ENGIN Engineering,,,,,,,,,,,,,,,,,,,,,,
" * T      WXS  Stolk, Willem    02/06/2021 ",,,,,,,,-2.00,,(310.00),,,,,,,,,,,,
Highgate Bridge - Project Meeting,,,,,,,,,,,,,,,,,,,,,,
" * T      WXS  Stolk, Willem    02/06/2021 ",,,,,,,,-4.00,,(620.00),,,,,,,,,,,,
Highgate Bridge - Web buckling check,,,,,,,,,,,,,,,,,,,,,,
" * T      WXS  Stolk, Willem    02/06/2021 ",,,,,,,,2.00,,310.00,,,,,,,,,,,,
Highgate Bridge - Project Meeting,,,,,,,,,,,,,,,,,,,,,,
" * T      WXS  Stolk, Willem    02/06/2021 ",,,,,,,,4.00,,620.00,,,,,,,,,,,,
Highgate Bridge - Web buckling check,,,,,,,,,,,,,,,,,,,,,,
Total for WXS,,,,,,,,,,,,,,,,,,,,,,
Total for Engineering ,,,,,,,,,,,,,,,,,,,,,,
Total for Labour,,,,,,,,,,,,,,,,,,,,,,
Total for 500,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,Financial Analysis,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Fee:,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Cur Rect:,,
,,,Fee Billed,Consultant Billed,Reimb Billed,Other Billed,,,Total Billed,,Revenue,,Spent,,Variance,,Variance Pct,,,,,
,,,,,,,,,,,,,,,,,,,,AR:,,
,,Cur,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Unbilled:,,
,,YTD,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Real Ratio:,,
,,JTD,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,Rev Meth:,B,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Task Number: 601 Engineering,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Labour,,,,,,,,,,,,,,,,,,,,,,
ENGIN Engineering,,,,,,,,,,,,,,,,,,,,,,
"  F      GXA  Adhikari, Gopal    18/11/2020 ",,,,,,,,1.00,,200.00,,,,,,,,,,,,
Discussion with JP related to seismic analysis,,,,,,,,,,,,,,,,,,,,,,
"  F      GXA  Adhikari, Gopal    18/11/2020 ",,,,,,,,3.00,,600.00,,,,,,,,,,,,
Discussion with JP related to seismic design,,,,,,,,,,,,,,,,,,,,,,
"  F      GXA  Adhikari, Gopal    25/11/2020 ",,,,,,,,4.00,,800.00,,,,,,,,,,,,
Discussion with JP + working on the abutment size,,,,,,,,,,,,,,,,,,,,,,
"  F      GXA  Adhikari, Gopal    25/11/2020 ",,,,,,,,1.50,,300.00,,,,,,,,,,,,
Discussion with JP and soil ratcheting effect for the bridge,,,,,,,,,,,,,,,,,,,,,,
"  F      GXA  Adhikari, Gopal    02/12/2020 ",,,,,,,,22.00,,"4,400.00",,,,,,,,,,,,
Abutment design,,,,,,,,,,,,,,,,,,,,,,
"  F      GXA  Adhikari, Gopal    09/12/2020 ",,,,,,,,5.00,,"1,000.00",,,,,,,,,,,,
Abutment checks and seismic related discussion,,,,,,,,,,,,,,,,,,,,,,
"  F      GXA  Adhikari, Gopal    09/12/2020 ",,,,,,,,13.00,,"2,600.00",,,,,,,,,,,,
Abutment design,,,,,,,,,,,,,,,,,,,,,,
"  F      GXA  Adhikari, Gopal    09/12/2020 ",,,,,,,,2.50,,500.00,,,,,,,,,,,,
seismic related discussion,,,,,,,,,,,,,,,,,,,,,,
"  F      GXA  Adhikari, Gopal    16/12/2020 ",,,,,,,,3.00,,600.00,,,,,,,,,,,,
Abutment design and other stuffs,,,,,,,,,,,,,,,,,,,,,,
"  F      GXA  Adhikari, Gopal    16/12/2020 ",,,,,,,,4.50,,900.00,,,,,,,,,,,,
Design of abutment shear key + other stuffs,,,,,,,,,,,,,,,,,,,,,,
"  F      GXA  Adhikari, Gopal    23/12/2020 ",,,,,,,,3.00,,600.00,,,,,,,,,,,,
Abutment design ,,,,,,,,,,,,,,,,,,,,,,
Total for GXA,,,,,,,,62.50,,"12,500.00",,,,,,,,,,,,
"  F      JCP  Peters, Jools    28/10/2020 ",,,,,,,,3.50,,455.00,,,,,,,,,,,,
Developing options ,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    28/10/2020 ",,,,,,,,3.00,,390.00,,,,,,,,,,,,
Prelim Calcs,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    28/10/2020 ",,,,,,,,4.50,,585.00,,,,,,,,,,,,
Preliminary calcs,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    04/11/2020 ",,,,,,,,1.00,,130.00,,,,,,,,,,,,
Chat with Richard,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    04/11/2020 ",,,,,,,,7.50,,975.00,,,,,,,,,,,,
Prelim analysis,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    04/11/2020 ",,,,,,,,2.50,,325.00,,,,,,,,,,,,
Prelim seismic analysis,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    04/11/2020 ",,,,,,,,4.50,,585.00,,,,,,,,,,,,
Progress early design,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    11/11/2020 ",,,,,,,,1.00,,130.00,,,,,,,,,,,,
Chat with Matt ,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    11/11/2020 ",,,,,,,,2.00,,260.00,,,,,,,,,,,,
"Review Weathering Steel Memo
Substructure Design",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    11/11/2020 ",,,,,,,,2.00,,260.00,,,,,,,,,,,,
Substructure Design,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    11/11/2020 ",,,,,,,,3.00,,390.00,,,,,,,,,,,,
"Substructure Design
Meeting with Team
Chat with Gopal",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    18/11/2020 ",,,,,,,,3.00,,390.00,,,,,,,,,,,,
Progress developed design - substructure,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    18/11/2020 ",,,,,,,,4.00,,520.00,,,,,,,,,,,,
Progress substructure model,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    18/11/2020 ",,,,,,,,11.00,,"1,430.00",,,,,,,,,,,,
Substructure design,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    25/11/2020 ",,,,,,,,6.00,,780.00,,,,,,,,,,,,
"Chat with Rob, Matt, Gopal, Progress design",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    25/11/2020 ",,,,,,,,6.00,,780.00,,,,,,,,,,,,
Progress substructure design,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    25/11/2020 ",,,,,,,,19.00,,"2,470.00",,,,,,,,,,,,
Progress substructure design / coordinate barriers / internal review with team,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    02/12/2020 ",,,,,,,,11.50,,"1,495.00",,,,,,,,,,,,
design coordination ,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    02/12/2020 ",,,,,,,,12.00,,"1,560.00",,,,,,,,,,,,
Ongoing design / coordination with Drainage / barriers / anti throw screens,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    09/12/2020 ",,,,,,,,5.50,,715.00,,,,,,,,,,,,
Coordination - MSE walls drafting,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    09/12/2020 ",,,,,,,,14.50,,"1,885.00",,,,,,,,,,,,
"Coordination - MSE walls, drafting. Substructure design",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    09/12/2020 ",,,,,,,,11.50,,"1,495.00",,,,,,,,,,,,
"Coordination of drafting, paving, barriers, cross-section, abutment design",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/12/2020 ",,,,,,,,3.00,,390.00,,,,,,,,,,,,
Coordination,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/12/2020 ",,,,,,,,9.50,,"1,235.00",,,,,,,,,,,,
Coordination of dev des package,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/12/2020 ",,,,,,,,5.50,,715.00,,,,,,,,,,,,
Coordination with Drafting and design team,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/12/2020 ",,,,,,,,4.00,,520.00,,,,,,,,,,,,
General Coordination,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    16/12/2020 ",,,,,,,,3.00,,390.00,,,,,,,,,,,,
"Review of Barriers, Geo coordination",,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    23/12/2020 ",,,,,,,,2.00,,260.00,,,,,,,,,,,,
Dev Des Package coordination,,,,,,,,,,,,,,,,,,,,,,
"  F      JCP  Peters, Jools    23/12/2020 ",,,,,,,,3.00,,390.00,,,,,,,,,,,,
QA and Planning,,,,,,,,,,,,,,,,,,,,,,
Total for JCP,,,,,,,,168.50,,"21,905.00",,,,,,,,,,,,
"  F      MGI  Ireland, Matthew    21/10/2020 ",,,,,,,,.50,,95.00,,,,,,,,,,,,
"Teams setup, discussion with Jools",,,,,,,,,,,,,,,,,,,,,,
